,Fiyat,İl,İlçe,İlan No,İlan Tarihi,Marka,Seri,Model,Yıl,Yakıt Tipi,Vites Tipi,Motor Hacmi,Motor Gücü,Kilometre,Boya-değişen,Kimden,Sağ Arka Çamurluk,Arka Kaput,Sol Arka Çamurluk,Sağ Arka Kapı,Sağ Ön Kapı,Tavan,Sol Arka Kapı,Sol Ön Kapı,Sağ Ön Çamurluk,Motor Kaputu,Sol Ön Çamurluk,Ön Tampon,Arka Tampon,URL
1061,180900,İSTANBUL,BÜYÜKÇEKMECE,17498074,12 Mayıs 2021,Fiat,Egea,1.3 Multijet Street,2020,Dizel,Düz,1248,95,0,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-street/sifir-km-2020-fiat-egea-hb-1-3-dizel-street-fume-renk-cam-film/17498074
1062,76950,İSTANBUL,ATAŞEHİR,16952345,12 Mayıs 2021,Fiat,Linea,1.3 Multijet Active Plus,2013,Dizel,Düz,1248,95,225000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-active-plus/9-500-tl-pesinatla-degisensiz-2013-linea-1-3-mjet-active-plus/16952345
1063,159250,İSTANBUL,KARTAL,15772250,12 Mayıs 2021,Fiat,Egea,1.6 Multijet Comfort,2017,Dizel,Yarı Otomatik,1598,120,98000,2 boyalı,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-comfort/2017-egea-1-6-mj-comfort-dizel-otomatik-vites-boyasiz/15772250
1064,118750,İSTANBUL,KARTAL,17362243,12 Mayıs 2021,Fiat,Egea,1.3 Multijet Easy,2017,Dizel,Düz,1248,95,128000,5 boyalı,Galeriden,Orijinal,Lokal Boyanmış,Boyanmış,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/2017-egea-1-3-mj-eazy/17362243
1065,38250,İSTANBUL,KARTAL,17361063,12 Mayıs 2021,Fiat,Uno,70 SX,2000,LPG & Benzin,Düz,1372,71,213000,Tamamı boyalı,Galeriden,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,https://www.arabam.com/ilan/galeriden-satilik-fiat-uno-70-sx/2000-uno-70-sx-1-4-hd-lpg-li/17361063
1066,265000,SAMSUN,ÇARŞAMBA,17329415,12 Mayıs 2021,Fiat,Egea,1.6 Multijet Urban,2021,Dizel,Düz,1600,150,0,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-urban/sifir-km-2021-fiat-egea-cross-1-6-mtj-urban-plus-full/17329415
1067,89900,DÜZCE,MERKEZ,17496806,12 Mayıs 2021,Fiat,Linea,1.3 Multijet Urban,2012,Dizel,Düz,1248,95,200000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-urban/bakimli-masrafsiz-urban/17496806
1068,47750,ADIYAMAN,MERKEZ,17496655,12 Mayıs 2021,Fiat,Palio,1.3 Multijet Dynamic,2007,Dizel,Düz,1248,70,228000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-palio-1-3-multijet-dynamic/kazasiz-belasiz-masrafsiz/17496655
1069,137000,İSTANBUL,KADIKÖY,17496654,12 Mayıs 2021,Fiat,Egea,1.6 Multijet Comfort,2016,Dizel,Yarı Otomatik,1598,120,127000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-comfort/otorite-den-2016-egea-1-6-mjet-comfort-otomatik-yet-serv-bakimli/17496654
1070,68000,KONYA,KARATAY,17085429,12 Mayıs 2021,Fiat,Punto,1.3 Multijet Pop,2013,Dizel,Düz,1248,75,175000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-punto-1-3-multijet-pop/hilal-oto-galeri-den-bakimli-muhayyer-punto/17085429
1071,31500,ARTVİN,MERKEZ,17496460,12 Mayıs 2021,Fiat,Tempra,1.6 SX,1993,LPG & Benzin,Düz,1581,78,200000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-tempra-1-6-sx/1993-tempra-yeni-muayeneli-temiz-bakimli/17496460
1072,150900,İSTANBUL,SULTANBEYLİ,17496447,12 Mayıs 2021,Fiat,Egea,1.6 Multijet Comfort,2016,Dizel,Yarı Otomatik,1598,120,88000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-comfort/2017-cikisli-88-bin-km-egea-1-6-multijet-confort-otomatik/17496447
1073,167900,KAYSERİ,KOCASİNAN,17496400,12 Mayıs 2021,Fiat,Egea,1.4 Fire Easy Stil,2020,Dizel,Düz,1400,100,22000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-easy-stil/ahmet-yurtlu-auto-egea-easy-plus-ozel-renk-22-00km-boyasiz/17496400
1074,99500,İSTANBUL,KÜÇÜKÇEKMECE,16251816,12 Mayıs 2021,Fiat,500 Ailesi,500L 1.3 Mjet RockStar,2013,Dizel,Düz,1248,85,125000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-500-ailesi-500l-1-3-mjet-rockstar/fiat-500-ekspertiz-garantili-125-binde-orjinal-cam-tavan/16251816
1075,156000,İSTANBUL,MALTEPE,17150473,12 Mayıs 2021,Fiat,500 Ailesi,500C 1.2 Lounge,2014,Benzin,Yarı Otomatik,1400,100,82000,4 boyalı,Galeriden,Boyanmış,Orijinal,Boyanmış,Orijinal,Boyanmış,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-500-ailesi-500c-1-2-lounge/karalardan-tramersiz-cabrio/17150473
1076,82000,SİVAS,ŞARKIŞLA,17044678,11 Mayıs 2021,Fiat,Linea,1.3 Multijet Easy,2013,Dizel,Düz,1248,95,264000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-easy/2013-model-fiat-linea-1-3multijet-95hp-yeni-kasa/17044678
1077,37000,SİVAS,ŞARKIŞLA,17350929,11 Mayıs 2021,Fiat,Siena,1.2 S,2000,LPG & Benzin,Düz,1242,74,275000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-siena-1-2-s/fiat-siena-1-2s/17350929
1078,42000,SİVAS,ŞARKIŞLA,17047412,11 Mayıs 2021,Fiat,Albea,1.2 EL,2003,Benzin,Düz,1242,80,285000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-albea-1-2-el/fiat-albea-1-2-16walf-klimali/17047412
1079,128500,YOZGAT,SARIKAYA,17495137,11 Mayıs 2021,Fiat,Egea,1.3 Multijet Easy,2016,Dizel,Düz,1248,95,110000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/hatasiz-boyasiz-kayitsiz-2016-model-dizel-egea/17495137
1080,79500,SİNOP,TÜRKELİ,17104207,11 Mayıs 2021,Fiat,Palio,1.4 Fire Premio Sole,2010,Benzin,Düz,1368,77,98600,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-palio-1-4-fire-premio-sole/2010-fiat-palio-1-4-fire-premio-bakmadan-gecme/17104207
1081,117000,SİNOP,TÜRKELİ,15742156,11 Mayıs 2021,Fiat,Linea,1.3 Multijet Urban,2015,Dizel,Düz,1248,95,116200,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-urban/2015-model-linea-urban-hatasizzz/15742156
1082,54000,TOKAT,TURHAL,17495056,11 Mayıs 2021,Fiat,Palio,1.2 S,2001,LPG & Benzin,Düz,1400,75,260000,4 boyalı,Galeriden,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,Orijinal,Orijinal,Boyanmış,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-palio-1-2-s/saray-otomotiv-den-palio-1-2-s-260-000kmlpgli-hatasiz/17495056
1083,46750,DENİZLİ,MERKEZEFENDİ,17405603,11 Mayıs 2021,Fiat,Albea,1.3 Multijet Dynamic,2007,Dizel,Düz,1248,70,134000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-albea-1-3-multijet-dynamic/vfk-dan-ekonomik-klimali-fiat-albea-1-3-multijet-2007-model/17405603
1084,42750,DENİZLİ,MERKEZEFENDİ,15740201,11 Mayıs 2021,Fiat,Palio,1.4 EL Weekend,2000,LPG & Benzin,Düz,1400,74,323000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-palio-1-4-el-weekend/vfk-motors-tan-palio-1-4-weekend-2000-model-temiz-bakimli/15740201
1085,22500,ELAZIĞ,MERKEZ,17350598,11 Mayıs 2021,Fiat,Uno,70 SX,1995,LPG & Benzin,Düz,1372,71,86500,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-uno-70-sx/galeriden-fiat-uno-70-sx-1995-model-elazig/17350598
1086,147500,İSTANBUL,SARIYER,17401041,11 Mayıs 2021,Fiat,500 Ailesi,500C 1.2 Lounge,2013,Benzin,Yarı Otomatik,1400,75,99500,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-500-ailesi-500c-1-2-lounge/mercek-far-kirmizi-500-c-lounge/17401041
1087,178500,MUĞLA,MENTEŞE,15712185,11 Mayıs 2021,Fiat,Egea,1.3 Multijet Urban Plus,2020,Dizel,Düz,1248,95,0,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-urban-plus/0-km-egea-urban-plus-1-3-dizel-95-bg-18fatura-bayiden-cokucuz/15712185
1088,75000,GAZİANTEP,ŞAHİNBEY,17494033,11 Mayıs 2021,Fiat,Linea,1.6 Multijet Active Plus,2011,Dizel,Düz,1598,105,213000,1 değişen,Galeriden,Değişmiş,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-6-multijet-active-plus/galeriden-fiat-linea-1-6-multijet-active-plus-2011-model-gaziantep/17494033
1089,160000,TEKİRDAĞ,MARMARAEREĞLİSİ,16447517,11 Mayıs 2021,Fiat,Egea,1.6 Multijet Urban,2016,Dizel,Düz,1598,120,60000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-urban/fiat-egea-1-6-multijet-urban-2016-model-tekirdag/16447517
1090,99500,SAMSUN,BAFRA,17493814,11 Mayıs 2021,Fiat,Linea,1.3 Multijet Urban,2013,Dizel,Düz,1248,95,148000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-urban/sorunsuz-tertemiz-1-bucuk-parca-boyali/17493814
1091,45000,ADIYAMAN,MERKEZ,17116531,11 Mayıs 2021,Fiat,Albea,1.3 Multijet Dynamic,2007,Dizel,Düz,1248,70,340000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-albea-1-3-multijet-dynamic/galeriden-fiat-albea-1-3-multijet-dynamic-2007-model-adiyaman-da/17116531
1092,114000,İZMİR,GAZİEMİR,17493636,11 Mayıs 2021,Fiat,Punto,1.3 Multijet Lounge,2015,Dizel,Düz,1248,75,123000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-punto-1-3-multijet-lounge/coban-otomotiv-den-2015-fiat-punto-1-3-multijet-lounge-bakimli/17493636
1093,92500,TOKAT,NİKSAR,15881972,11 Mayıs 2021,Fiat,Linea,1.3 Multijet Easy,2012,Dizel,Düz,1248,95,197000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-easy/auto-ezel-den-hatasiz-yeni-gogus-fiyat-linea/15881972
1094,189000,ZONGULDAK,MERKEZ,17493057,11 Mayıs 2021,Fiat,Egea,1.6 Multijet Urban Plus,2019,Dizel,Yarı Otomatik,1600,125,55000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-urban-plus/55-000-km-de-2019-model-fiat-egea-urban-plus-otomatik-boyasiz/17493057
1095,118500,AMASYA,MERKEZ,17135713,11 Mayıs 2021,Fiat,Egea,1.3 Multijet Easy,2016,Dizel,Düz,1248,95,169125,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/mk-auto-dan-2016-egea-dizel-easy-degisensiz-temiz/17135713
1096,153000,KOCAELİ,GEBZE,17492833,11 Mayıs 2021,Fiat,Egea,1.4 Fire Easy Stil,2020,Benzin,Düz,1400,100,22,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-easy-stil/2020-stil-paket-krom-aksesuar-celik-jant-hiz-sabiteyici-sis-fari/17492833
1097,63000,İSTANBUL,SİLİVRİ,17142704,11 Mayıs 2021,Fiat,Palio,1.2 HL Speedgear,2007,Benzin,Yarı Otomatik,1242,81,269250,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-palio-1-2-hl-speedgear/passa-otomotiv-den-otomatik-vites-fiat-palio/17142704
1098,102000,ANTALYA,MANAVGAT,17492770,11 Mayıs 2021,Fiat,Linea,1.3 Multijet Pop,2017,Dizel,Düz,1248,95,102000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-linea-1-3-multijet-pop/bakimli-tertemiz-yeni-kasa-fiat-linea-1-3-multijet-98-binde-2017/17492770
1099,166000,ANTALYA,MURATPAŞA,17102131,11 Mayıs 2021,Fiat,Egea,1.6 E-Torq Urban Plus,2019,Benzin,Otomatik,1598,110,39200,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-e-torq-urban-plus/ilk-el-urban-plus-2019-hatasiz-boyasiz/17102131
1100,35900,İZMİR,BUCA,17135275,11 Mayıs 2021,Fiat,Tipo,1.4 SX ie,1998,LPG & Benzin,Düz,1372,70,178000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-tipo-1-4-sx-ie/degisensiz-hasar-kayitsiz-fiat-tipo-1-4-sx-ie-1998-model-izmir/17135275
1101,153000,ANKARA,ÇANKAYA,15703137,11 Mayıs 2021,Fiat,Egea,1.6 Multijet Urban,2017,Dizel,Düz,1598,120,74000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-urban/2017-egea-1-6-multijet-74-000km-urban-paket-manuel-vites-hatasiz/15703137
1102,133750,DÜZCE,AKÇAKOCA,15412204,11 Mayıs 2021,Fiat,500 Ailesi,500L 1.3 Mjet PopStar,2014,Dizel,Düz,1248,85,60000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-500-ailesi-500l-1-3-mjet-popstar/yilbag-2014-fiat-500l-dizel-manuel-60bin-kmde/15412204
1103,69750,BARTIN,MERKEZ,17138120,10 Mayıs 2021,Fiat,Albea,Sole 1.4 Fire Premio,2011,Benzin,Düz,1368,77,159000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-albea-sole-1-4-fire-premio/akman-otomotiv-den-fiat-albea-1-4-premio-sole-159-bin-km/17138120
1104,129000,ADANA,SEYHAN,17491563,10 Mayıs 2021,Fiat,Egea,1.3 Multijet Urban,2017,Dizel,Düz,1248,95,119000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-urban/2-adet-egea-1-3-dizel-manuel-urban-paket/17491563
1105,166000,ADANA,KOZAN,17491376,10 Mayıs 2021,Fiat,Egea,1.3 Multijet Easy,2020,Dizel,Düz,1248,95,500,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/sifir-km-egea-1-3-dizel/17491376
1106,69500,SAMSUN,BAFRA,17135622,10 Mayıs 2021,Fiat,Albea,1.3 Multijet Dynamic,2010,Dizel,Düz,1248,70,206000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-albea-1-3-multijet-dynamic/galeriden-fiat-albea-1-3-multijet-dynamic-2010-model-samsun/17135622
1107,30750,KAHRAMANMARAŞ,ONİKİŞUBAT,17448373,10 Mayıs 2021,Fiat,Uno,70 SX,1992,LPG & Benzin,Düz,1372,72,212000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-uno-70-sx/gul-can-otomotiv-uno-70-s-x/17448373
1108,101750,İSTANBUL,ESENYURT,17395146,10 Mayıs 2021,Fiat,Egea,1.4 Fire Urban,2016,Benzin,Düz,1368,95,200000,5 boyalı,Galeriden,Boyanmış,Boyanmış,Orijinal,Boyanmış,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-urban/safir-auto-2016-fiat-egea-1-4-urban-full-tamamina-yakin-kredili/17395146
1109,137500,İSTANBUL,SULTANGAZİ,15998486,10 Mayıs 2021,Fiat,Egea,1.3 Multijet Easy Plus,2018,Dizel,Düz,1400,100,95000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy-plus/galeri-75-2018-fiat-egea-1-3-easy-plus-servis-bakimli/15998486
1110,45000,İSTANBUL,MALTEPE,16968483,10 Mayıs 2021,Fiat,Brava,1.6 ELX,2001,LPG & Benzin,Otomatik,1581,103,235000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-brava-1-6-elx/varli-dan-tam-otomatik-brava-lpg-1-6/16968483
1111,122500,İSTANBUL,BAĞCILAR,15855252,10 Mayıs 2021,Fiat,Egea,1.3 Multijet Urban,2015,Dizel,Düz,1248,95,145000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-urban/2015-fiat-egea-1-3-multijet-urban-95-bg-temiz-bakimli/15855252
1112,132500,İSTANBUL,BAĞCILAR,15912942,10 Mayıs 2021,Fiat,Egea,1.3 Multijet Easy,2016,Dizel,Düz,1248,95,123000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy/2016-fiat-egea-1-3-multijet-easy-paket-temiz-bakimli/15912942
1113,184000,İSTANBUL,KARTAL,17454719,10 Mayıs 2021,Fiat,Egea,1.6 Multijet Easy,2019,Dizel,Yarı Otomatik,1600,125,43840,1 boyalı,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-easy/asf-den-2019-egea-1-59-kredi-orani-3000-tl-takas-destegi/17454719
1114,182000,İSTANBUL,KARTAL,17415848,10 Mayıs 2021,Fiat,Egea,1.6 Multijet Easy,2019,Dizel,Yarı Otomatik,1600,125,57318,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-easy/asf-den-2019-egea-1-59-kredi-orani-ve-3000-tl-takas-destegi/17415848
1115,185000,İSTANBUL,KARTAL,17409247,10 Mayıs 2021,Fiat,Egea,1.6 Multijet Easy,2019,Dizel,Yarı Otomatik,1600,125,38514,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-easy/asf-den-2019-egea-1-59-kredi-orani-ve-3000-tl-takas-destegi/17409247
1116,184000,İSTANBUL,KARTAL,17409237,10 Mayıs 2021,Fiat,Egea,1.6 Multijet Easy,2019,Dizel,Yarı Otomatik,1600,125,23786,1 boyalı,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-easy/asf-den-2019-egea-1-59-kredi-orani-ve-3000-tl-takas-destegi/17409237
