,Fiyat,İl,İlçe,İlan No,İlan Tarihi,Marka,Seri,Model,Yıl,Yakıt Tipi,Vites Tipi,Motor Hacmi,Motor Gücü,Kilometre,Boya-değişen,Kimden,Sağ Arka Çamurluk,Arka Kaput,Sol Arka Çamurluk,Sağ Arka Kapı,Sağ Ön Kapı,Tavan,Sol Arka Kapı,Sol Ön Kapı,Sağ Ön Çamurluk,Motor Kaputu,Sol Ön Çamurluk,Ön Tampon,Arka Tampon,URL
636,129900,ARTVİN,ARHAVİ,15874750,21 Mayıs 2021,Skoda,SuperB,1.4 TSI Ambition,2010,Benzin,Düz,1390,125,257500,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-superb-1-4-tsi-ambition/auto-kibar-2010-model-skoda-superb-1-4-tsi-125-hp-benzin-manuel/15874750
637,129750,ANKARA,AKYURT,16482508,26 Mayıs 2021,Skoda,Fabia,1.0 GreenTec Style,2017,Benzin,Yarı Otomatik,999,110,156381,"2 değişen, 4 boyalı",Galeriden,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Değişmiş,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-fabia-1-0-greentec-style/sarkon-otodan-otomatik-vites-fabia-1-0-greentec/16482508
638,129500,KAHRAMANMARAŞ,ONİKİŞUBAT,17538273,21 Mayıs 2021,Skoda,SuperB,1.4 TSI Comfort,2011,LPG & Benzin,Düz,1390,125,154000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-superb-1-4-tsi-comfort/ay-motors-skoda-super-b/17538273
639,129000,MERSİN,TOROSLAR,16101899,23 Mayıs 2021,Skoda,Octavia,1.2 TSI Ambition,2013,Benzin,Düz,1197,105,161000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-2-tsi-ambition/model-2013-skoda-octavia-1-2-tsi-ambition/16101899
640,128750,GAZİANTEP,ŞAHİNBEY,17434230,21 Mayıs 2021,Skoda,SuperB,1.6 TDI Elegance,2012,Dizel,Düz,1598,105,226000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-superb-1-6-tdi-elegance/umit-auto-2012-model-elegance-sanruof/17434230
641,128000,SAKARYA,HENDEK,17288840,02 Haziran 2021,Skoda,Fabia,1.6 Elegance,2008,LPG & Benzin,Otomatik,1598,105,130000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-fabia-1-6-elegance/zeren-ozel-uretim-1-6i-fabia-elegance-otomatik-golf-motor/17288840
642,128000,KOCAELİ,GEBZE,15322001,03 Mayıs 2021,Skoda,Rapid,1.6 TDI Elegance,2015,Dizel,Yarı Otomatik,1598,90,289000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-rapid-1-6-tdi-elegance/2015-skoda-rapid-dsg/15322001
643,127900,HATAY,ANTAKYA,17565151,25 Mayıs 2021,Skoda,Fabia,1.2 TSI Style,2016,Benzin,Düz,1197,90,89000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-fabia-1-2-tsi-style/2016-skoda-fabia-1-2-tsi-style-90-hp-89-bin-km/17565151
644,127500,İSTANBUL,BAĞCILAR,17447390,29 Nisan 2021,Skoda,Octavia,1.6 TDI Classic,2011,Dizel,Yarı Otomatik,1598,105,190500,"2 değişen, 4 boyalı",Galeriden,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,Değişmiş,Değişmiş,Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-tdi-classic/sahra-otomotiv-den-skoda-octavia-1-6-dizel-otomatik/17447390
645,126999,ŞANLIURFA,EYYÜBİYE,17340718,10 Nisan 2021,Skoda,Rapid,1.4 TDI Spaceback Ambition,2016,Dizel,Düz,1422,90,117000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-rapid-1-4-tdi-spaceback-ambition/ciftciler-auto-dan-skoda-rapid-2016-model/17340718
646,125000,KONYA,KARATAY,15541044,08 Nisan 2021,Skoda,SuperB,1.9 TDI Elegance,2009,Dizel,Düz,1896,131,400000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-skoda-superb-1-9-tdi-elegance/galeriden-skoda-superb-1-9-tdi-elegance-2009-model-konya/15541044
647,124500,KONYA,SELÇUKLU,17542795,22 Mayıs 2021,Skoda,Fabia,1.0 GreenTec Ambition,2015,Benzin,Düz,999,75,86000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-fabia-1-0-greentec-ambition/takas-olur/17542795
648,120000,GAZİANTEP,NİZİP,17342267,11 Nisan 2021,Skoda,SuperB,1.4 TSI Comfort,2009,LPG & Benzin,Düz,1390,125,264000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-superb-1-4-tsi-comfort/nevak-otomotiv-den-super-b-lpg-li-bakimli-birinci-sinif/17342267
649,119000,KONYA,KARATAY,16941669,12 Nisan 2021,Skoda,Fabia,1.6 TDI Scout,2012,Dizel,Düz,1598,90,105530,1 boyalı,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-fabia-1-6-tdi-scout/buyuksoylu-dan-2012-model-skoda-combi-1-6-tdi-scout-90-hp/16941669
650,118500,ANKARA,YENİMAHALLE,17184968,20 Mayıs 2021,Skoda,Octavia,1.6 TDI Classic,2010,Dizel,Düz,1598,105,212000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-tdi-classic/galeriden-skoda-octavia-1-6-tdi-classic-2010-model-ankara/17184968
651,118000,BALIKESİR,EDREMİT,17575500,27 Mayıs 2021,Skoda,SuperB,2.8 Elegance,2004,LPG & Benzin,Otomatik,2771,193,248000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-skoda-superb-2-8-elegance/galeriden-skoda-superb-2-8-elegance-2004-model-balikesir/17575500
652,118000,İSTANBUL,SARIYER,15666690,08 Nisan 2021,Skoda,Octavia,1.6 TDI Ambiente,2011,Dizel,Yarı Otomatik,1598,105,265000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-tdi-ambiente/skoda-octavia-2011-ambiente-1-6-tdi-otomatik-sorunsuz/15666690
653,115000,HATAY,DEFNE,17542710,22 Mayıs 2021,Skoda,Octavia,1.6 TDI Elegance,2012,Dizel,Yarı Otomatik,1598,105,225000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-tdi-elegance/tramer-kaydi-yok-elegance-dsg/17542710
654,114750,GAZİANTEP,ŞEHİTKAMİL,17484428,08 Mayıs 2021,Skoda,SuperB,1.4 TSI Comfort,2010,Benzin,Düz,1390,125,214000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-superb-1-4-tsi-comfort/ozgur-otomotiv-2010-super-b-sanruflu-1-4-tsi-comfort-beyaz/17484428
655,114500,İSTANBUL,BEYLİKDÜZÜ,17414942,23 Nisan 2021,Skoda,SuperB,1.6 TDI Active,2012,Dizel,Düz,1598,105,290000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-superb-1-6-tdi-active/araciniz-hazir-farkiyla-2012-skoda-superb-1-6-tdi-active/17414942
656,113500,HATAY,ANTAKYA,17519142,24 Mayıs 2021,Skoda,Octavia,1.6 TDI Elegance,2011,Dizel,Yarı Otomatik,1598,105,245000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-tdi-elegance/sunroof-dsg-otomatik-elegance-1-6-tdi-skoda-oktavia/17519142
657,112750,GAZİANTEP,ŞAHİNBEY,17434145,21 Mayıs 2021,Skoda,Rapid,1.2 Ambition,2014,Benzin,Düz,1198,75,164000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-rapid-1-2-ambition/umit-auto-2014-rapid-ambition-80-000-tl-kredi-kullandiriz/17434145
658,110000,DİYARBAKIR,BAĞLAR,15741547,01 Haziran 2021,Skoda,Octavia,1.6 TDI Ambiente,2011,Dizel,Düz,1598,105,230000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-tdi-ambiente/bundan-ucuzu-yok/15741547
659,108750,KOCAELİ,İZMİT,17275150,31 Mayıs 2021,Skoda,Roomster,1.2 Style,2010,LPG & Benzin,Düz,1198,70,40000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-skoda-roomster-1-2-style/2010-skoda-roomster-1-2-style-40-bin-km-de-emsalsiz/17275150
660,107500,KONYA,SELÇUKLU,17526907,19 Mayıs 2021,Skoda,Octavia,1.6 Elegance,2005,LPG & Benzin,Düz,1595,102,255000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-elegance/galeriden-skoda-octavia-1-6-elegance-2005-model-konya/17526907
661,107500,KONYA,SELÇUKLU,13428077,14 Nisan 2021,Skoda,Fabia,1.0 GreenTec Ambition,2015,LPG & Benzin,Düz,999,75,59000,"2 değişen, 1 boyalı",Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,Değişmiş,Boyanmış,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-fabia-1-0-greentec-ambition/galeriden-skoda-fabia-1-0-greentec-ambition-2015-model-konya/13428077
662,106000,TRABZON,AKÇAABAT,17405769,24 Mayıs 2021,Skoda,Octavia,1.6 FSI Elegance,2005,LPG & Benzin,Düz,1598,115,176500,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-fsi-elegance/onur-oto-galeriden-skoda-octavia-1-6-fsi-elegance/17405769
663,105950,HATAY,ANTAKYA,17515708,17 Mayıs 2021,Skoda,Octavia,1.6 Elegance,2007,LPG & Benzin,Otomatik,1600,125,169500,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-elegance/2007-model-skoda-octavia-1-6-elegance-102-bg-lpg-li-otomatik/17515708
664,105000,ŞANLIURFA,EYYÜBİYE,17368484,15 Nisan 2021,Skoda,Octavia,1.6 TDI Elegance,2011,Dizel,Yarı Otomatik,1598,105,300000,"2 değişen, 1 boyalı",Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,Değişmiş,Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-tdi-elegance/hatasiz-acil-satlik/17368484
665,103750,İSTANBUL,ÜSKÜDAR,16418837,17 Mayıs 2021,Skoda,SuperB,1.9 TDI Elegance,2006,Dizel,Düz,1896,105,382000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-skoda-superb-1-9-tdi-elegance/2006-skoda-superb-senetle-taksitlendirme-secenegimiz-vardir/16418837
666,99500,BALIKESİR,ALTIEYLÜL,17371982,16 Mayıs 2021,Skoda,Roomster,1.2 Style,2010,LPG & Benzin,Düz,1198,70,179000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-roomster-1-2-style/hatasiz-hususi-otomobil/17371982
667,99500,KONYA,CİHANBEYLİ,17084170,03 Mayıs 2021,Skoda,Octavia,1.6 Elegance,2005,LPG & Benzin,Düz,1600,125,290000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-elegance/a5-kasa-mpi-motor-degisensiz/17084170
668,99000,İSTANBUL,ESENYURT,17198363,20 Mayıs 2021,Skoda,Fabia,1.6 TDI Optimal,2013,Dizel,Düz,1598,90,97000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-fabia-1-6-tdi-optimal/2013-model-skoda-fabia-1-6-optimal-tdi-degisensiz/17198363
669,98000,VAN,TUŞBA,17480205,07 Mayıs 2021,Skoda,SuperB,1.9 TDI Elegance,2007,Dizel,Otomatik,1896,131,380000,11 boyalı,Galeriden,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,https://www.arabam.com/ilan/galeriden-satilik-skoda-superb-1-9-tdi-elegance/galeriden-skoda-superb-1-9-tdi-elegance-2007-model-van/17480205
670,96750,ESKİŞEHİR,ODUNPAZARI,15611606,07 Nisan 2021,Skoda,Octavia,1.6 FSI Elegance,2006,Benzin,Düz,1598,115,95000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-fsi-elegance/2006-model-skoda-octavia-1-6-fsi-degisen-yoktur/15611606
671,96019,İSTANBUL,KADIKÖY,16122698,07 Nisan 2021,Skoda,Octavia,1.6 Elegance,2006,Benzin,Otomatik,1595,102,315000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-elegance/carma-2006-skoda-oktavia-1-6-benzinli-otomatik-vites/16122698
672,95000,ERZURUM,YAKUTİYE,16101266,01 Haziran 2021,Skoda,Octavia,1.6 FSI Elegance,2007,LPG & Benzin,Düz,1598,115,165000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-fsi-elegance/orjinal-octaiva/16101266
673,95000,GAZİANTEP,ŞEHİTKAMİL,17576134,27 Mayıs 2021,Skoda,SuperB,1.9 TDI Elegance,2007,Dizel,Otomatik,1896,131,170000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-skoda-superb-1-9-tdi-elegance/star-otomotiv-den-skoda-superb-1-9-tdi-130-hp-elegance-full-dsg/17576134
674,95000,BALIKESİR,ALTIEYLÜL,17007181,20 Nisan 2021,Skoda,SuperB,2.5 TDI Elegance,2003,Dizel,Otomatik,2496,155,350000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-superb-2-5-tdi-elegance/2003-skoda-superb-2-5-tdi-elegance-otomatik-hatasiz/17007181
675,94500,AYDIN,NAZİLLİ,17488488,14 Mayıs 2021,Skoda,Citigo,1.0 Elegance,2013,LPG & Benzin,Yarı Otomatik,999,60,100000,4 boyalı,Galeriden,Boyanmış,Orijinal,Orijinal,Boyanmış,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-citigo-1-0-elegance/otomatik-vites-skoda-citigo-1-0-elegance-100bin-km-degisensiz/17488488
676,92000,ANKARA,SİNCAN,17547681,22 Mayıs 2021,Skoda,Octavia,1.6 Classic,2006,LPG & Benzin,Düz,1595,102,210000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-classic/kapora-alinmistir-ilginize-tesekkur-ederiz/17547681
677,92000,ANKARA,KEÇİÖREN,17450064,30 Nisan 2021,Skoda,Octavia,1.6 Classic,2011,LPG & Benzin,Düz,1595,102,158000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-classic/sahin-den-2011-model-158-000-km-de-octavia/17450064
678,91900,ANKARA,ETİMESGUT,17549297,23 Mayıs 2021,Skoda,Octavia,1.6 Classic,2008,LPG & Benzin,Düz,1595,102,247000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-classic/defne-den-bakimli-skoda-octavia-1-6/17549297
679,90000,GAZİANTEP,ŞEHİTKAMİL,17513824,31 Mayıs 2021,Skoda,Fabia,1.4 Ambiente,2011,Benzin,Düz,1390,85,95000,5 boyalı,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-fabia-1-4-ambiente/skoda-fabia-1-4-ambiente-hb/17513824
680,89900,İSTANBUL,KARTAL,15968272,21 Mayıs 2021,Skoda,Roomster,1.2 Active,2012,Benzin,Düz,1198,70,154000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-roomster-1-2-active/2013-trafige-cikisli-ilk-sahipten-otomobil-ruhsat-skoda-roomster/15968272
681,87000,KAYSERİ,KOCASİNAN,17607047,01 Haziran 2021,Skoda,Octavia,1.6 Collection Plus,2004,LPG & Benzin,Düz,1595,102,227000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-collection-plus/galeriden-skoda-octavia-1-6-collection-plus-2004-model-kayseri/17607047
682,86000,KİLİS,MERKEZ,17580719,02 Haziran 2021,Skoda,Fabia,1.4 Ambiente,2011,LPG & Benzin,Düz,1390,85,98000,"2 değişen, 5 boyalı",Galeriden,Boyanmış,Orijinal,Orijinal,Değişmiş,Boyanmış,Orijinal,Lokal Boyanmış,Orijinal,Değişmiş,Lokal Boyanmış,Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-fabia-1-4-ambiente/galeri-79-dan-2011-skoda-fabia-1-4-lpg-li/17580719
683,85750,KONYA,MERAM,17538823,21 Mayıs 2021,Skoda,Octavia,1.6 Collection Plus,2004,LPG & Benzin,Düz,1595,102,280000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-collection-plus/2004-1-6-bfq-motor-collection-plus-fulu-full-tavan-boyasiz/17538823
684,85000,ANKARA,AKYURT,17575548,27 Mayıs 2021,Skoda,Octavia,1.9 TDI Ambiente,2004,Dizel,Otomatik,1896,90,269000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-9-tdi-ambiente/ozdere-de-2004-skoda-octavia-1-9-tdi-ambiante-otomatik/17575548
685,84500,ANKARA,AKYURT,17378039,17 Nisan 2021,Skoda,Octavia,2.0 TDI Elegance,2006,Dizel,Düz,2000,150,290000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-2-0-tdi-elegance/2006-model-skoda-octavia-2-0-tdi-elegance-290-000-km/17378039
686,83500,DENİZLİ,MERKEZEFENDİ,17528036,19 Mayıs 2021,Skoda,Octavia,1.6 Collection Plus,2003,LPG & Benzin,Otomatik,1595,102,241000,5 boyalı,Galeriden,Boyanmış,Orijinal,Orijinal,Boyanmış,Boyanmış,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-collection-plus/yarimca-dan-2003-octavia-1-6-sunroof-isitma-xenon-otomatik/17528036
687,82500,ADANA,SEYHAN,17337504,22 Mayıs 2021,Skoda,Octavia,1.6 Tour,2009,LPG & Benzin,Düz,1600,125,380000,2 boyalı,Galeriden,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-tour/2009-model-skoda-octavia-emsalsiz-temizlikte/17337504
688,81000,ANKARA,MAMAK,16348842,10 Nisan 2021,Skoda,Octavia,1.6 Elegance,2004,LPG & Benzin,Otomatik,1595,102,249000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-elegance/2004-model-otomatik-skoda-octavia-en-dolusu/16348842
689,78500,GİRESUN,TİREBOLU,17496462,12 Mayıs 2021,Skoda,Roomster,1.2 Panorama,2011,LPG & Benzin,Düz,1198,70,270000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-roomster-1-2-panorama/2011-cam-tavan-lpg-li-hasar-kayitsz-degisensz-tertemz-roomster/17496462
690,78000,HATAY,ANTAKYA,17323825,10 Mayıs 2021,Skoda,Fabia,1.4 TDI Comfort,2007,Dizel,Düz,1422,75,139000,8 boyalı,Galeriden,Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Orijinal,Boyanmış,Orijinal,Boyanmış,Orijinal,Lokal Boyanmış,Orijinal,Boyanmış,https://www.arabam.com/ilan/galeriden-satilik-skoda-fabia-1-4-tdi-comfort/cinar-otomotiv-den-fabia-dizel/17323825
691,77500,İZMİR,GAZİEMİR,17602952,31 Mayıs 2021,Skoda,Roomster,1.2,2009,LPG & Benzin,Düz,1198,70,272000,Belirtilmemiş,Galeriden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/galeriden-satilik-skoda-roomster-1-2/galeriden-skoda-roomster-1-2-2009-model-izmir/17602952
692,77500,KONYA,KARATAY,17435443,21 Mayıs 2021,Skoda,Octavia,1.6 Elegance,2002,LPG & Benzin,Düz,1595,102,220000,Tamamı orjinal,Galeriden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/galeriden-satilik-skoda-octavia-1-6-elegance/2002-model-octavia-elegance-1-6-log-li/17435443
